online user,# Spark workers,number of VMs,size of data,Amount of memory of workers,# cores of workers,total memory of VMs/local machine,#cores of VMs,think time,type of ML task,on-prem,Ave response time
15,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.933074985
15,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.943011438
15,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.947500166
15,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.95544594
15,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.958447661
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.973961691
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.985158933
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.005495749
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.014667792
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.034500556
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.043313697
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.060221782
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.068630864
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.083229871
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.093139796
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.107942382
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.113737877
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.12600594
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.131725305
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.142365247
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.146757431
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.155256124
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.15935217
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.169199128
20,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.173996856
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.170663633
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.165029905
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.153653222
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.14768962
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.13701433
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.132396768
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.123225977
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.118528821
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.109932905
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.105972637
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.097682591
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.09329728
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.084857326
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.080971654
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.073023959
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.069391927
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.062591433
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.059438938
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.052443031
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.049180454
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.044030462
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.042425383
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.038623549
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.036785058
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.033720573
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.032632559
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.030312452
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.029247194
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.025981407
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.024211148
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.020313005
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.019010276
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.016886854
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.015908
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.013702074
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.012536284
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.009879772
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.008059119
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.005003345
10,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,1.003259757
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.998733959
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.996140292
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.991207463
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.98883969
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.98437745
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.982130213
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.977904803
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.975538911
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.971165476
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.968786364
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.964230687
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.962306204
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.95805133
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.955967469
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.952118865
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.95032246
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.946861469
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.944927093
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.941049333
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.939308263
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.937341356
5,2,1,100 KB,28 GB,8,64 GB,16,0,feature selection,0,0.937341356
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,17.20540485
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.652287446
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.328581166
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.013402562
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.935744003
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.850998644
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.819854959
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.777756896
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.759456768
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.73398285
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.727903089
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.711952722
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.705558982
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.69306309
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.685311044
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.675070316
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.671893983
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.666126336
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.662255362
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.67994357
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.710590884
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.757338546
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.779934222
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.818913012
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.833948622
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.860361106
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.873735637
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.895210182
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.904791102
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.924673384
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.933601373
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.949506804
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.957224276
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.969339191
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.974176155
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.984050755
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.988512
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.997760199
15,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.003916816
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.018347102
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.030026773
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.051573808
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.061834608
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.079724608
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.088658566
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.109874445
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.121941516
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.137166453
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.144053795
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.157602405
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.163652675
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.172874059
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.177503121
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.188302456
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.192810434
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.201922945
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.207028279
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.215085312
20,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.218749754
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.218545669
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.212246489
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.199612136
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.193676989
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.182587063
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.176995295
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.167138961
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.162364691
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.153114358
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.149021781
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.13900512
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.134233203
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.124159842
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.119524902
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.11038383
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.106074802
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.097633072
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.093664979
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.085904726
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.082194951
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.075528199
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.073069687
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.068829781
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.067109691
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.062503789
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.060836927
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.057229496
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.055631379
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.052289758
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.050752356
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.047359137
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.045503801
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.042090809
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.040249757
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.036819192
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.035369682
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.031952571
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.030273594
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.027180666
10,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.026154727
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.022602989
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.019917013
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.014471699
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.011826125
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.006330747
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,1.003815479
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.999146555
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.996719268
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.992376235
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.990374844
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.986301924
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.984235352
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.979944102
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.977686292
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.973254621
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.97125196
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.967215672
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.965214036
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.961493946
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.959891631
5,3,1,100 KB,42 GB,12,64 GB,16,0,feature selection,0,0.957489623
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,19.36515398
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.983140454
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.550644585
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.15543412
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.056478116
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.94042291
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.907518975
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.84241225
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.820148612
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.781052627
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.767683686
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.747933156
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.739281951
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.724378806
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.716153188
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.705518468
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.699666003
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.686649043
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.681722095
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.705656408
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.734090345
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.781175423
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.800974737
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.83571447
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.851909632
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.878592789
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.890080232
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.909888404
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.916091328
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.932476205
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.942774421
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.961730081
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.969766776
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.983205202
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.988907461
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.00014209
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.005418565
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.014300641
15,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.018105975
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.031379656
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.043098465
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.063340054
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.073107583
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.089568691
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.097943263
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.114970471
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.123413585
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.138585577
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.145500163
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.15781001
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.165067695
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.180056761
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.185942567
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.196731397
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.202107659
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.21280817
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.217587086
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.224787757
20,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.228437771
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.225684815
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.219432571
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.207629879
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.202203909
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.192036058
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.186685481
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.176149844
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.171489846
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.161740123
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.156695284
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.147382052
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.142516261
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.133414834
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.128627188
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.119854655
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.11537057
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.106891044
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.103038871
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.096336185
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.093053377
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.087036618
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.085212291
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.081129853
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.07930499
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.075666748
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.073923976
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.070336542
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.067999422
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.065144032
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.063326056
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.060535077
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.058636373
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.056335898
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.055028614
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.052654995
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.051360891
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.048891045
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.047641656
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.045489523
10,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.04445471
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.040524767
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.037984871
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.033147581
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.030446993
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.02584052
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.023455816
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.018865396
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.016717376
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.0121308
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.009961695
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.006014075
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,1.003843322
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.99925903
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.996632732
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.991638264
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.989455288
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.984671422
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.982194459
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.977917431
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.975740297
5,4,1,100 KB,56 GB,16,64 GB,16,0,feature selection,0,0.973517162
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,58.48799071
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,58.48799071
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,58.48799071
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,51.38557725
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,51.38557725
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,51.38557725
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,48.72535232
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,48.72535232
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,48.72535232
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,47.46574817
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,47.46574817
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,47.46574817
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,46.73915644
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,46.73915644
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,46.73915644
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,46.33756506
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,46.33756506
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,46.33756506
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,45.95186743
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,45.95186743
5,1,1,147 MB,14 GB,4,64 GB,16,0,feature selection,0,45.95186743
